TestName;TestDateTime;TestId;ErrorCode;ProcedureId;ProcedureName;UserResponse;Response Code;ElapsedTime;ErrorText;Response Text;UserName;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;704;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;704;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;704;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;746;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;746;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;746;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;746;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/4/2021 15:55;298;119;12;Transfer Samples_1;9;9;746;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;172;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;217;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;227;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;227;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;227;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;227;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;227;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;273;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;273;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;273;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;273;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;284;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;284;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;330;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;377;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;387;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;387;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;387;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;387;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;388;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;435;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;435;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;435;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;435;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;435;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;446;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;446;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;492;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;537;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;548;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;593;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;593;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;593;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;593;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;593;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;603;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;603;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;650;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;695;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;705;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;749;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;749;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;749;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;749;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;7/3/2021 13:41;291;119;12;Transfer Samples_1;9;9;749;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;87;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;133;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;142;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;142;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;143;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;143;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;143;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;143;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;143;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;188;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;188;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;188;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;188;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;188;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;198;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;198;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;198;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;243;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;243;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;243;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;243;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;244;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;244;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;244;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;244;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;289;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;299;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;345;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;345;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;345;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;345;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;345;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;355;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;355;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;355;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;403;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;448;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;458;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;458;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;458;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;458;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul no Scanning.pro;7/3/2021 13:29;289;119;12;Transfer Samples_1;9;9;458;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
